leftTime,leftX,leftY,leftZ,rightTime,rightX,rightY,rightZ
0,0.020965576171875,0.0528564453125,-0.99560546875,409,0.0065460205078125,0.018585205078125,-0.986480712890625
100,0.0205078125,0.052001953125,-0.99639892578125,475,0.0080108642578125,0.0191497802734375,-0.987396240234375
201,0.0206146240234375,0.0527496337890625,-0.9957122802734375,576,0.0095672607421875,0.019287109375,-0.9864959716796875
316,0.0204010009765625,0.052490234375,-0.99566650390625,678,0.00836181640625,0.0198211669921875,-0.986907958984375
416,0.0207672119140625,0.0529937744140625,-0.99554443359375,786,0.007354736328125,0.0186767578125,-0.9876861572265625
516,0.0202789306640625,0.05267333984375,-0.995391845703125,882,0.0083465576171875,0.02032470703125,-0.98712158203125
613,0.0209197998046875,0.0532379150390625,-0.9952545166015625,980,0.0081634521484375,0.0181884765625,-0.98797607421875
711,0.019561767578125,0.0516815185546875,-0.9953765869140625,1079,0.008087158203125,0.0183563232421875,-0.986602783203125
813,0.0204315185546875,0.051666259765625,-0.9962310791015625,1179,0.0087127685546875,0.01904296875,-0.987152099609375
913,0.0204010009765625,0.0528106689453125,-0.9954071044921875,1279,0.008148193359375,0.0198822021484375,-0.988250732421875
1013,0.020477294921875,0.0522613525390625,-0.99578857421875,1382,0.0080413818359375,0.018524169921875,-0.9871673583984375
1109,0.020721435546875,0.0529937744140625,-0.9955291748046875,1482,0.0083465576171875,0.0191802978515625,-0.9871063232421875
1213,0.02044677734375,0.0529022216796875,-0.9970245361328125,1580,0.00848388671875,0.0200653076171875,-0.9866180419921875
1304,0.020477294921875,0.0521240234375,-0.9957122802734375,1680,0.0085906982421875,0.0190887451171875,-0.9882049560546875
1413,0.0206298828125,0.0531158447265625,-0.996185302734375,1780,0.0084991455078125,0.01861572265625,-0.98822021484375
1503,0.0205535888671875,0.0523223876953125,-0.9966583251953125,1880,0.0084228515625,0.0185089111328125,-0.98687744140625
1612,0.020172119140625,0.052337646484375,-0.99615478515625,1980,0.0088043212890625,0.019195556640625,-0.98681640625
1703,0.02081298828125,0.0522613525390625,-0.996612548828125,2080,0.0085906982421875,0.018524169921875,-0.9883575439453125
1813,0.0197601318359375,0.053009033203125,-0.9960174560546875,2180,0.0084228515625,0.0184326171875,-0.9868316650390625
1902,0.0205230712890625,0.0525054931640625,-0.99609375,2279,0.0085906982421875,0.0189208984375,-0.987640380859375
2011,0.0211029052734375,0.0532989501953125,-0.9959259033203125,2379,0.0087890625,0.0186920166015625,-0.987762451171875
2102,0.0208587646484375,0.0530853271484375,-0.99530029296875,2481,0.0083465576171875,0.0194854736328125,-0.9873504638671875
2213,0.02130126953125,0.0525665283203125,-0.996826171875,2581,0.009033203125,0.0188751220703125,-0.986114501953125
2299,0.0199432373046875,0.052703857421875,-0.9955596923828125,2681,0.0098876953125,0.0182342529296875,-0.987701416015625
2412,0.0203399658203125,0.0528717041015625,-0.9958343505859375,2781,0.0098724365234375,0.019256591796875,-0.9883270263671875
2499,0.02032470703125,0.0522918701171875,-0.995452880859375,2881,0.0081634521484375,0.0189208984375,-0.9876861572265625
2610,0.020721435546875,0.052459716796875,-0.9961700439453125,2982,0.00830078125,0.0187835693359375,-0.987762451171875
2699,0.01983642578125,0.0525665283203125,-0.996734619140625,3082,0.0091705322265625,0.0195770263671875,-0.9873809814453125
2807,0.0208892822265625,0.05291748046875,-0.9962158203125,3180,0.009613037109375,0.0187835693359375,-0.986328125
2898,0.0201568603515625,0.05316162109375,-0.99688720703125,3280,0.0082550048828125,0.0185546875,-0.9879150390625
3009,0.020263671875,0.0536346435546875,-0.995086669921875,3380,0.008331298828125,0.0181732177734375,-0.9851531982421875
3098,0.0210113525390625,0.05279541015625,-0.9958343505859375,3482,0.0086822509765625,0.0185394287109375,-0.9877166748046875
3200,0.0207672119140625,0.0523529052734375,-0.9967041015625,3581,0.0094146728515625,0.0191192626953125,-0.98968505859375
3300,0.02020263671875,0.0525665283203125,-0.99639892578125,3681,0.014068603515625,0.017913818359375,-1.0192108154296875
3397,0.0203857421875,0.0528106689453125,-0.996612548828125,3781,0.0027923583984375,0.018798828125,-0.9860382080078125
3499,0.0202484130859375,0.052825927734375,-0.9969635009765625,3881,0.0047760009765625,0.025543212890625,-0.9877777099609375
3599,0.0214080810546875,0.054168701171875,-0.9957275390625,3896,-0.031341552734375,0.1103363037109375,-0.9889373779296875
3697,0.0259246826171875,0.050048828125,-0.999786376953125,3991,-0.015838623046875,0.0555877685546875,-0.997650146484375
3796,0.024169921875,0.04913330078125,-0.999542236328125,4092,-0.0519561767578125,0.1148223876953125,-0.887969970703125
3896,0.02001953125,0.0519561767578125,-0.988250732421875,4193,-0.087066650390625,0.07574462890625,-1.000274658203125
3991,-0.0277557373046875,0.06842041015625,-1.01202392578125,4294,-0.104034423828125,0.085357666015625,-0.9388275146484375
4090,0.126800537109375,0.1979827880859375,-1.0988922119140625,4394,-0.190826416015625,0.1457977294921875,-0.7664031982421875
4190,0.0255126953125,0.1995849609375,-1.1449737548828125,4495,-0.2136077880859375,0.273193359375,-1.058990478515625
4290,0.1456756591796875,0.2205810546875,-1.461334228515625,4595,-0.260467529296875,0.466400146484375,-1.1094818115234375
4389,-0.3308563232421875,0.3989715576171875,-1.133453369140625,4697,0.0457763671875,0.53375244140625,-1.148681640625
4489,-0.486907958984375,-0.0466156005859375,-0.646575927734375,4796,0.4082183837890625,0.320220947265625,-0.7587890625
4589,-0.749114990234375,0.0326995849609375,-0.44622802734375,4897,0.5428466796875,0.09637451171875,-0.483795166015625
4689,-0.6129150390625,0.0701904296875,-0.7604522705078125,4998,0.6620025634765625,0.04974365234375,-0.416015625
4788,-0.5473785400390625,-0.2182769775390625,-0.5354461669921875,5099,0.8403167724609375,0.036041259765625,-0.5189971923828125
4888,-0.2465972900390625,0.0432891845703125,-0.615570068359375,5200,0.8584442138671875,0.01129150390625,-0.5059814453125
4988,-0.0066680908203125,-0.107818603515625,-0.5540313720703125,5300,0.8431854248046875,-0.0670928955078125,-0.6007232666015625
5087,0.301544189453125,-0.0890045166015625,-0.9229736328125,5401,0.900665283203125,0.05926513671875,-0.5601348876953125
5185,0.6454010009765625,-0.1523284912109375,-0.8266754150390625,5502,0.882476806640625,0.065521240234375,-0.5557861328125
5285,0.930877685546875,-0.3279876708984375,-1.004364013671875,5602,0.8571014404296875,0.073089599609375,-0.56976318359375
5385,0.841094970703125,-0.0992889404296875,-0.85272216796875,5703,0.954315185546875,0.2108917236328125,-0.6029052734375
5484,0.769989013671875,0.024139404296875,-0.6846466064453125,5804,0.8998565673828125,0.179840087890625,-0.573333740234375
5586,0.8146820068359375,0.1157379150390625,-0.696258544921875,5904,0.8725738525390625,0.30316162109375,-0.3369598388671875
5684,0.83587646484375,0.1087646484375,-0.8038482666015625,6005,0.8243865966796875,0.2863922119140625,-0.3785552978515625
5784,0.70648193359375,0.16326904296875,-0.7649993896484375,6106,0.757781982421875,0.227020263671875,-0.386962890625
5883,0.6764984130859375,0.1358184814453125,-0.6895599365234375,6208,0.894989013671875,0.181304931640625,-0.4416046142578125
5983,0.7015533447265625,0.073455810546875,-0.673583984375,6308,0.99041748046875,0.223785400390625,-0.477203369140625
6082,0.738922119140625,-0.1207733154296875,-0.6261138916015625,6408,1.051025390625,0.2317657470703125,-0.5204315185546875
6182,0.759735107421875,-0.2054290771484375,-0.6397705078125,6509,0.8202667236328125,0.0953369140625,-0.318115234375
6282,0.8353729248046875,-0.08905029296875,-0.7200469970703125,6610,0.8124542236328125,0.190948486328125,-0.3814544677734375
6381,1.14910888671875,0.24853515625,-0.96575927734375,6711,0.894866943359375,0.1656646728515625,-0.321075439453125
6480,0.7125396728515625,0.0829620361328125,-0.6626129150390625,6811,0.7927703857421875,0.135101318359375,-0.36895751953125
6581,0.644927978515625,0.219207763671875,-0.4311370849609375,6912,0.888702392578125,0.1973876953125,-0.5198516845703125
6681,0.6751556396484375,0.28045654296875,-0.4835357666015625,7013,1.0310211181640625,0.376495361328125,-0.477081298828125
6779,0.5896148681640625,0.143890380859375,-0.3890838623046875,7113,0.9132080078125,0.208038330078125,-0.5335693359375
6880,0.7442169189453125,0.2282867431640625,-0.46942138671875,7214,0.7906951904296875,0.3448944091796875,-0.3528900146484375
6979,1.2358856201171875,0.3590240478515625,-0.8487701416015625,7315,0.7947998046875,0.3255615234375,-0.251556396484375
7079,1.0624847412109375,0.1616363525390625,-0.9585418701171875,7416,0.7010040283203125,0.25421142578125,-0.2921142578125
7178,0.7572479248046875,0.0844573974609375,-0.47747802734375,7516,0.890655517578125,0.287841796875,-0.39837646484375
7278,0.886077880859375,0.1266632080078125,-0.7103118896484375,7617,1.075592041015625,0.4315643310546875,-0.564605712890625
7378,0.6983489990234375,0.0160369873046875,-0.5382843017578125,7718,0.9874420166015625,0.198974609375,-0.4180145263671875
7477,0.7176513671875,0.084625244140625,-0.5732574462890625,7819,0.7876434326171875,0.1884918212890625,-0.3438262939453125
7577,0.9720306396484375,0.2421417236328125,-0.7037506103515625,7919,0.8231353759765625,0.2758026123046875,-0.4037017822265625
7676,1.12359619140625,0.3505096435546875,-0.9459686279296875,8020,0.8260498046875,0.2524871826171875,-0.4715728759765625
7776,0.7755279541015625,0.139923095703125,-0.5585479736328125,8121,0.6954193115234375,0.157806396484375,-0.3838043212890625
7876,0.8679962158203125,0.41015625,-0.647796630859375,8222,1.0602569580078125,0.3820037841796875,-0.450408935546875
7976,0.663909912109375,0.3192596435546875,-0.5491485595703125,8322,1.0124359130859375,0.3190155029296875,-0.46246337890625
8075,0.5556793212890625,0.2369842529296875,-0.4158172607421875,8423,0.7616729736328125,0.33428955078125,-0.335968017578125
8175,0.7345123291015625,0.317230224609375,-0.447967529296875,8524,0.8474578857421875,0.4383392333984375,-0.324371337890625
8275,1.119842529296875,0.57135009765625,-0.7040557861328125,8625,0.764862060546875,0.334625244140625,-0.2816314697265625
8374,0.8504791259765625,0.022674560546875,-0.62664794921875,8725,0.7645416259765625,0.2262725830078125,-0.306640625
8474,1.0266571044921875,0.1757659912109375,-0.6491241455078125,8826,1.0743865966796875,0.3026885986328125,-0.4723968505859375
8574,0.7886505126953125,0.1376953125,-0.595184326171875,8927,1.06744384765625,0.3408050537109375,-0.5504608154296875
8673,0.78497314453125,0.001708984375,-0.6076507568359375,9028,0.8028106689453125,0.22515869140625,-0.3681182861328125
8773,0.817962646484375,-0.0577239990234375,-0.6175079345703125,9128,0.8040771484375,0.3299560546875,-0.4182281494140625
8873,1.1967010498046875,0.3214111328125,-0.720733642578125,9229,0.952728271484375,0.35455322265625,-0.3965911865234375
8973,0.9208526611328125,0.1675872802734375,-0.8018341064453125,9330,0.802398681640625,0.2201385498046875,-0.3367767333984375
9072,0.941741943359375,0.3211669921875,-0.59588623046875,9431,0.85479736328125,0.228302001953125,-0.4468994140625
9172,0.9605560302734375,0.479095458984375,-0.6428985595703125,9532,0.872833251953125,0.4069061279296875,-0.3031768798828125
9272,0.8141326904296875,0.3856353759765625,-0.5146026611328125,9632,0.9536895751953125,0.28265380859375,-0.328094482421875
9371,0.6048126220703125,0.1765899658203125,-0.31561279296875,9733,0.89306640625,0.2593841552734375,-0.2216339111328125
9471,0.7099609375,0.18743896484375,-0.5488433837890625,9834,0.9747161865234375,0.3351287841796875,-0.217529296875
9571,0.9301605224609375,0.145965576171875,-0.67401123046875,9934,0.902191162109375,0.29803466796875,-0.25860595703125
9670,0.789154052734375,-0.022003173828125,-0.7523651123046875,10035,0.9443206787109375,0.306304931640625,-0.3199615478515625
9770,0.805511474609375,0.0088958740234375,-0.6751708984375,10136,0.937896728515625,0.368621826171875,-0.4332122802734375
9870,0.818817138671875,0.0982208251953125,-0.697113037109375,10237,0.8870697021484375,0.3373260498046875,-0.411651611328125
9969,0.7220611572265625,0.0941314697265625,-0.7378997802734375,10337,0.7791900634765625,0.2969970703125,-0.377960205078125
10069,0.6890106201171875,0.069000244140625,-0.67529296875,10438,0.91461181640625,0.3354644775390625,-0.324920654296875
10169,0.84326171875,0.1845703125,-0.6682586669921875,10539,0.9102020263671875,0.325927734375,-0.4024505615234375
10269,0.7173309326171875,-0.0233001708984375,-0.5699005126953125,10640,0.85943603515625,0.246490478515625,-0.388671875
10368,0.929229736328125,-0.18499755859375,-0.61468505859375,10740,0.7583160400390625,0.25152587890625,-0.423553466796875
10468,0.969635009765625,-0.108642578125,-0.67218017578125,10841,0.7826080322265625,0.2960052490234375,-0.3819427490234375
10568,0.960174560546875,0.095794677734375,-0.6687164306640625,10942,0.870330810546875,0.3060150146484375,-0.55560302734375
10668,0.7029876708984375,0.05908203125,-0.50323486328125,11042,1.0668792724609375,0.462890625,-0.6853790283203125
10767,0.691009521484375,0.22906494140625,-0.5221710205078125,11143,0.9347381591796875,0.3101654052734375,-0.4103240966796875
10867,0.6429901123046875,0.2337188720703125,-0.59759521484375,11244,0.8209991455078125,0.3835601806640625,-0.2967681884765625
10966,0.7908477783203125,0.2780914306640625,-0.5319976806640625,11345,0.7944183349609375,0.376922607421875,-0.2705535888671875
11066,1.045257568359375,0.382080078125,-0.669281005859375,11445,0.6810455322265625,0.302459716796875,-0.28546142578125
11166,0.621917724609375,0.01953125,-0.50738525390625,11546,0.8474884033203125,0.3352813720703125,-0.35638427734375
11266,0.88775634765625,0.2230377197265625,-0.5892791748046875,11647,0.9677734375,0.4691925048828125,-0.42828369140625
11365,0.8047027587890625,0.1563720703125,-0.6286468505859375,11748,1.04010009765625,0.295379638671875,-0.45147705078125
11465,0.69378662109375,0.0782928466796875,-0.5023040771484375,11849,0.8362579345703125,0.2164154052734375,-0.4037322998046875
11564,0.823638916015625,0.102935791015625,-0.5573272705078125,11949,0.876861572265625,0.33697509765625,-0.3726654052734375
11664,1.1859893798828125,0.2613525390625,-0.7437744140625,12050,0.7785491943359375,0.231109619140625,-0.3236236572265625
11764,0.88507080078125,0.0375518798828125,-0.690643310546875,12151,0.7578277587890625,0.1656646728515625,-0.37750244140625
11864,0.8610076904296875,0.2092742919921875,-0.5459442138671875,12252,0.930633544921875,0.292236328125,-0.4906768798828125
11963,0.9142913818359375,0.37103271484375,-0.5846099853515625,12353,1.085418701171875,0.4139251708984375,-0.7681427001953125
12063,0.650909423828125,0.261474609375,-0.5311126708984375,12453,0.771759033203125,0.306304931640625,-0.257049560546875
12162,0.5978240966796875,0.2770233154296875,-0.4564361572265625,12554,0.8229217529296875,0.4036102294921875,-0.2834320068359375
12262,0.7968292236328125,0.34356689453125,-0.50372314453125,12655,0.81915283203125,0.3177947998046875,-0.2616424560546875
12362,1.082366943359375,0.410797119140625,-0.8783111572265625,12756,0.77716064453125,0.2775726318359375,-0.289520263671875
12461,0.760009765625,0.0492095947265625,-0.4320526123046875,12857,0.947296142578125,0.3343963623046875,-0.4058837890625
12561,0.96612548828125,0.1772003173828125,-0.693817138671875,12957,1.0587158203125,0.455841064453125,-0.5438385009765625
12661,0.775726318359375,0.0856475830078125,-0.5535430908203125,13057,0.858612060546875,0.238250732421875,-0.370391845703125
12760,0.761932373046875,-0.009002685546875,-0.579437255859375,13158,0.7527313232421875,0.3111114501953125,-0.418914794921875
12860,0.8392181396484375,0.1515655517578125,-0.5848236083984375,13259,0.89337158203125,0.279449462890625,-0.3885040283203125
12960,1.3018646240234375,0.2788543701171875,-0.9710693359375,13360,0.7395782470703125,0.159942626953125,-0.37725830078125
13059,0.790252685546875,0.0537872314453125,-0.512939453125,13460,0.7881317138671875,0.18426513671875,-0.41961669921875
13159,1.017364501953125,0.431365966796875,-0.6498260498046875,13561,1.0007781982421875,0.3895111083984375,-0.5240631103515625
13259,0.818817138671875,0.3730316162109375,-0.623565673828125,13662,1.054473876953125,0.264251708984375,-0.77294921875
13359,0.6537017822265625,0.254180908203125,-0.4708404541015625,13763,0.756378173828125,0.289306640625,-0.2777557373046875
13458,0.59405517578125,0.2666015625,-0.403472900390625,13863,0.878753662109375,0.36212158203125,-0.3541717529296875
13558,0.8340606689453125,0.344635009765625,-0.4445343017578125,13964,0.7849884033203125,0.32275390625,-0.3432464599609375
13658,0.8691253662109375,0.2389678955078125,-0.7445526123046875,14065,0.75970458984375,0.28375244140625,-0.3928375244140625
13757,0.89508056640625,0.178436279296875,-0.517547607421875,14166,0.891082763671875,0.332733154296875,-0.459442138671875
13857,1.0431976318359375,0.1907196044921875,-0.71966552734375,14267,0.9375457763671875,0.4161834716796875,-0.4962615966796875
13957,0.8775787353515625,0.1055755615234375,-0.5532379150390625,14367,0.855926513671875,0.316864013671875,-0.4163970947265625
14057,0.8712005615234375,-0.0013580322265625,-0.532958984375,14468,0.6919097900390625,0.3762054443359375,-0.5629425048828125
14156,0.8754730224609375,0.07879638671875,-0.561767578125,14569,0.770263671875,0.3921661376953125,-0.53558349609375
14256,1.079498291015625,0.247161865234375,-0.791168212890625,14670,0.668731689453125,0.3123779296875,-0.630889892578125
14355,0.7072601318359375,0.1335296630859375,-0.7189483642578125,14770,0.6031036376953125,0.251739501953125,-0.646209716796875
14455,0.7802886962890625,0.255828857421875,-0.86376953125,14871,0.5963592529296875,0.324127197265625,-0.7180938720703125
14555,0.7202301025390625,0.335235595703125,-0.9012908935546875,14972,0.5283203125,0.2765960693359375,-0.8354644775390625
14655,0.5519256591796875,0.302886962890625,-0.8858489990234375,15072,0.3892669677734375,0.28656005859375,-0.8711395263671875
14754,0.515380859375,0.247283935546875,-0.8786163330078125,15173,0.2346038818359375,0.30364990234375,-0.824737548828125
14854,0.5608367919921875,0.2790985107421875,-0.806060791015625,15274,0.1337738037109375,0.27972412109375,-0.9647674560546875
14954,0.471710205078125,0.192840576171875,-0.738800048828125,15375,0.0762481689453125,0.213287353515625,-0.8590545654296875
15053,0.4540252685546875,0.10595703125,-0.69873046875,15475,-0.1748504638671875,0.260528564453125,-1.1629180908203125
15153,0.5726318359375,0.0814971923828125,-1.0971832275390625,15576,-0.0331573486328125,0.28033447265625,-1.037841796875
15253,0.5392303466796875,0.022857666015625,-0.8319244384765625,15680,-0.1164703369140625,0.175048828125,-1.1051025390625
15352,0.590606689453125,0.0523681640625,-0.782135009765625,15781,-0.1236419677734375,0.2340240478515625,-1.42767333984375
15452,0.634979248046875,0.0960845947265625,-0.7936859130859375,15884,-0.190460205078125,0.02972412109375,-0.7592620849609375
15552,0.4397125244140625,0.0863189697265625,-0.7444305419921875,15986,-0.038818359375,-0.0306396484375,-1.134002685546875
15651,0.5364990234375,0.1108856201171875,-0.792327880859375,16090,-0.1470794677734375,-0.0800628662109375,-0.365478515625
15751,0.5614471435546875,-0.0974884033203125,-0.679718017578125,16194,0.000213623046875,-0.0632171630859375,-0.9062042236328125
15851,0.5853424072265625,0.021270751953125,-0.917236328125,16300,0.003204345703125,-0.00274658203125,-0.9636383056640625
15951,0.25,0.0323028564453125,-0.90350341796875,16383,0.0094757080078125,0.022674560546875,-0.986724853515625
16050,0.197662353515625,-0.0037078857421875,-0.90325927734375,16496,0.0110321044921875,0.0181732177734375,-0.9889373779296875
16150,-0.184051513671875,0.0713348388671875,0.3531341552734375,16605,0.012237548828125,0.01995849609375,-0.98785400390625
16250,-0.0138702392578125,0.0377197265625,-0.9751434326171875,16713,0.009552001953125,0.01922607421875,-0.9868621826171875
16349,0.0272064208984375,0.0427703857421875,-1.0287933349609375,16785,0.0106658935546875,0.019500732421875,-0.98675537109375
16449,0.0210113525390625,0.060211181640625,-1.0039520263671875,16905,0.0110626220703125,0.0193939208984375,-0.9881439208984375
16549,0.01934814453125,0.0478515625,-0.9987945556640625,17017,0.01104736328125,0.0197906494140625,-0.9871368408203125
16649,0.0189971923828125,0.0497894287109375,-0.996734619140625,17088,0.010467529296875,0.02099609375,-0.9869537353515625
16748,0.0192413330078125,0.05084228515625,-0.9971771240234375,17188,0.00909423828125,0.02020263671875,-0.98773193359375
16848,0.01837158203125,0.0518035888671875,-0.9966888427734375,17308,0.0104522705078125,0.0197296142578125,-0.98583984375
16947,0.017181396484375,0.051177978515625,-0.996490478515625,17390,0.01007080078125,0.0200653076171875,-0.9869842529296875
17047,0.0180511474609375,0.051727294921875,-0.996337890625,17511,0.0088958740234375,0.021148681640625,-0.986053466796875
17147,0.018402099609375,0.05181884765625,-0.997406005859375,17591,0.010101318359375,0.019134521484375,-0.986968994140625
17247,0.0181121826171875,0.0513458251953125,-0.9967193603515625,17720,0.0099334716796875,0.0196990966796875,-0.9869232177734375
17346,0.0177001953125,0.05133056640625,-0.9971160888671875,17793,0.0101470947265625,0.0198822021484375,-0.987274169921875
17446,0.0183868408203125,0.0509796142578125,-0.9977874755859375,17925,0.0117645263671875,0.0196075439453125,-0.987213134765625
17546,0.017364501953125,0.050537109375,-0.9965972900390625,17994,0.0101165771484375,0.0206451416015625,-0.986907958984375
17645,0.0175323486328125,0.0514373779296875,-0.9966583251953125,18095,0.009796142578125,0.0202789306640625,-0.9872589111328125
17745,0.0185089111328125,0.050872802734375,-0.9977264404296875,18227,0.009857177734375,0.021209716796875,-0.986785888671875
17845,0.017669677734375,0.05120849609375,-0.996612548828125,18296,0.0103302001953125,0.01947021484375,-0.987396240234375
17944,0.01837158203125,0.0511016845703125,-0.99725341796875,18397,0.00970458984375,0.02020263671875,-0.987579345703125
18044,0.018585205078125,0.0510711669921875,-0.99688720703125,18498,0.0102081298828125,0.01971435546875,-0.987548828125
18144,0.01763916015625,0.05133056640625,-0.996826171875,18627,0.0093994140625,0.02056884765625,-0.9866790771484375
18243,0.0181427001953125,0.0513458251953125,-0.99761962890625,18699,0.00970458984375,0.020355224609375,-0.9864349365234375
18343,0.017486572265625,0.0513916015625,-0.9963531494140625,18800,0.0098876953125,0.0206146240234375,-0.986602783203125
18443,0.0176239013671875,0.050537109375,-0.99798583984375,18933,0.010101318359375,0.01959228515625,-0.9869842529296875
18543,0.0175323486328125,0.050384521484375,-0.9970245361328125,19002,0.01055908203125,0.0201263427734375,-0.987518310546875
18642,0.0178985595703125,0.0515594482421875,-0.99761962890625,19102,0.009429931640625,0.0199432373046875,-0.9853973388671875
18742,0.017608642578125,0.0511932373046875,-0.997100830078125,19203,0.010955810546875,0.0200958251953125,-0.9878082275390625
18842,0.0176544189453125,0.05072021484375,-0.9966583251953125,19304,0.0109710693359375,0.0213165283203125,-0.987823486328125
18941,0.01800537109375,0.051025390625,-0.99615478515625,19435,0.0087127685546875,0.0199737548828125,-0.9871978759765625
19041,0.01812744140625,0.0507354736328125,-0.996307373046875,19505,0.0097198486328125,0.01971435546875,-0.987518310546875
19141,0.018035888671875,0.050933837890625,-0.99603271484375,19606,0.00982666015625,0.02032470703125,-0.986175537109375
19240,0.0174560546875,0.0496978759765625,-0.996673583984375,19707,0.01007080078125,0.0202484130859375,-0.987884521484375
19340,0.0180511474609375,0.0511474609375,-0.9974517822265625,19808,0.0093841552734375,0.0209808349609375,-0.98663330078125
19440,0.0175018310546875,0.051513671875,-0.9960479736328125,19908,0.010284423828125,0.0203399658203125,-0.986907958984375
19539,0.018707275390625,0.0507049560546875,-0.9962005615234375,20009,0.009521484375,0.019500732421875,-0.987579345703125
19639,0.0171051025390625,0.0517120361328125,-0.9968719482421875,20110,0.010101318359375,0.020263671875,-0.98565673828125
19739,0.01824951171875,0.0517120361328125,-0.996612548828125,20211,0.00946044921875,0.0196533203125,-0.9868316650390625
19839,0.0177459716796875,0.0510406494140625,-0.9962005615234375,20311,0.00927734375,0.019683837890625,-0.9863739013671875
19938,0.0175323486328125,0.0514984130859375,-0.996337890625,20413,0.0096282958984375,0.0198211669921875,-0.9872589111328125
20038,0.017974853515625,0.0513153076171875,-0.9965057373046875,20514,0.00933837890625,0.0205535888671875,-0.98687744140625
20138,0.0176849365234375,0.050537109375,-0.99700927734375,20614,0.0106201171875,0.0202789306640625,-0.9871978759765625
20237,0.01751708984375,0.05035400390625,-0.9975128173828125,20714,0.009796142578125,0.0193634033203125,-0.9870147705078125
20337,0.0180511474609375,0.05126953125,-0.9957275390625,20815,0.0089569091796875,0.01898193359375,-0.9863433837890625
20437,0.0176239013671875,0.0505828857421875,-0.9964752197265625,20917,0.0103912353515625,0.0198211669921875,-0.986907958984375
20536,0.0181121826171875,0.051239013671875,-0.9966583251953125,21017,0.0104217529296875,0.02032470703125,-0.9867706298828125
20636,0.0178985595703125,0.0512237548828125,-0.9972991943359375,21118,0.0106353759765625,0.0189361572265625,-0.9862823486328125
20736,0.018341064453125,0.05120849609375,-0.9970245361328125,21218,0.0098419189453125,0.0189208984375,-0.9866943359375
20835,0.019073486328125,0.0507965087890625,-0.997039794921875,21319,0.0094451904296875,0.0194244384765625,-0.987945556640625
20935,0.0185089111328125,0.04986572265625,-0.9954986572265625,21420,0.00994873046875,0.0207061767578125,-0.987091064453125
21035,0.0178680419921875,0.0513153076171875,-0.9966888427734375,21521,0.0098114013671875,0.01861572265625,-0.98681640625
21134,0.018280029296875,0.05084228515625,-0.996429443359375,21622,0.0094451904296875,0.019683837890625,-0.986358642578125
21234,0.017730712890625,0.0503082275390625,-0.996551513671875,21722,0.0110321044921875,0.0195159912109375,-0.98681640625
21334,0.0174560546875,0.050537109375,-0.9968109130859375,21823,0.0110626220703125,0.020416259765625,-0.9875946044921875
21434,0.01812744140625,0.0504913330078125,-0.9964447021484375,21924,0.0094757080078125,0.02105712890625,-0.9872283935546875
21533,0.01824951171875,0.0513763427734375,-0.9962615966796875,22024,0.0108489990234375,0.0191192626953125,-0.987701416015625
21633,0.01824951171875,0.0505523681640625,-0.9964447021484375,22132,0.0100250244140625,0.019134521484375,-0.9866943359375
21733,0.0174102783203125,0.0510406494140625,-0.9956207275390625,22242,0.0098419189453125,0.01953125,-0.986358642578125
21832,0.01873779296875,0.050689697265625,-0.9954986572265625,22350,0.0103759765625,0.0193634033203125,-0.9855194091796875
21932,0.0182037353515625,0.050048828125,-0.9966278076171875,22476,0.0094757080078125,0.0200042724609375,-0.987091064453125
22032,0.0173492431640625,0.0506591796875,-0.9960479736328125,22578,0.0094757080078125,0.0200042724609375,-0.987091064453125
22131,0.017852783203125,0.051025390625,-0.9962005615234375,,,,
22231,0.0177459716796875,0.0521697998046875,-0.99639892578125,,,,
22323,0.0177459716796875,0.0521697998046875,-0.99639892578125,,,,
